Country,Year,Beginning Stocks,Crush,Domestic Consumption,Ending Stocks,Exports,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Imports,Industrial Dom. Cons.,Production,Total Distribution,Total Supply
European Union,2015,252.0,7200.0,4180.0,158.0,374.0,0.42,10.0,3750.0,1418.0,420.0,3042.0,4712.0,4712.0
European Union,2016,212.0,7893.0,4260.0,354.0,653.0,0.42,10.0,3800.0,1720.0,450.0,3335.0,5267.0,5267.0
European Union,2017,354.0,8890.0,4533.0,258.0,787.0,0.42,13.0,4050.0,1469.0,470.0,3755.0,5578.0,5578.0
European Union,2018,258.0,8691.0,4789.0,346.0,678.0,0.42,14.0,4275.0,1884.0,500.0,3671.0,5813.0,5813.0
European Union,2019,346.0,8630.0,4898.0,587.0,875.0,0.42,13.0,4375.0,2369.0,510.0,3645.0,6360.0,6360.0
European Union,2020,587.0,8200.0,4813.0,150.0,683.0,0.42,13.0,4300.0,1599.0,500.0,3460.0,5646.0,5646.0
European Union,2021,150.0,10400.0,5263.0,609.0,850.0,0.42,13.0,4750.0,2178.0,500.0,4394.0,6722.0,6722.0
European Union,2022,609.0,9500.0,5213.0,292.0,1221.0,0.42,13.0,4700.0,2103.0,500.0,4014.0,6726.0,6726.0
European Union,2023,292.0,9100.0,5363.0,324.0,800.0,0.42,13.0,4850.0,2350.0,500.0,3845.0,6487.0,6487.0
Finland,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
